TI:,7816,0001,4,WHM,P,2,35320,35340,1,,P,,,379001
TI:,7816,0001,4,BBB,P,2,35470,35490,1,,P,,,378001
TI:,7816,0001,4,BWR,P,2,35620,35640,1,,P,,,376001
TI:,7816,0001,4,MLE,P,2,35710,35730,2,,P,,,375002
TI:,7816,0001,4,STG,P,2,35830,35850,1,,P,,,374001
TI:,7816,0001,4,WCL,P,2,35980,36000,2,,P,,,373002
TI:,7816,0001,4,ALE,P,2,36190,36240,1,,P,,,371001
TI:,7816,0001,4,MNJ,J,2,,36330,0,,P,1,,339050
TI:,7816,0001,4,THL,P,2,36370,36390,1,,P,,,338001
TI:,7816,0001,4,MON,P,2,36460,36480,1,,P,,,337001
TI:,7816,0001,4,CST,P,2,36520,36540,1,,P,,,336001
TI:,7816,0001,4,MAN,P,2,36610,36630,1,,P,,,335001
TI:,7816,0001,4,BLF,P,2,36700,36720,1,,P,,,334001
TI:,7816,0001,4,TEM,P,2,36820,36840,1,,P,,,333001
TI:,7816,0001,4,EMB,P,2,36940,36960,1,,P,,,332001
TI:,7816,0001,4,WMS,P,2,37030,37050,1,,P,,,331001
TI:,7816,0001,4,SJP,P,2,37120,37140,1,,P,,,330001
TI:,7816,0001,4,VIC,P,2,37240,37260,1,,P,,,329001
TI:,7816,0001,4,SSQ,P,2,37390,37410,1,,P,,,328001
TI:,7816,0001,4,SKN,P,2,37540,37560,1,,P,,,327001
TI:,7816,0001,4,GRD,P,2,37660,37680,1,,P,,,326001
TI:,7816,0001,4,ECT,P,2,37810,37920,3,,P,,,320003
TI:,7816,0001,4,WKE,J,2,,37980,0,,P,1,,319050
TI:,7816,0001,4,WKN,P,2,38020,38040,1,,P,,,248001
TI:,7816,0001,4,BCT,P,2,38110,38130,1,1,P,,,246001
TI:,7816,0001,4,HMD,P,2,38230,38250,1,,P,,,245001
TI:,7816,0001,4,RCP,P,2,38350,38370,1,,P,,,244001
TI:,7816,0001,4,STB,P,2,38440,38460,1,,P,,,243001
TI:,7816,0001,4,TGR,P,2,38530,38580,1,,P,,,242001
TI:,7816,0001,4,GUN,P,2,38740,38760,1,,P,,,240001
TI:,7816,0001,4,KEW,P,2,38890,38910,1,,P,,,239001
TL:,7816,0001,4,RMD,P,2,39120,,7,,P,,,238007
TF:,7816,0001,5,RMD,P,1,,39840,7,,P,,,238007
TI:,7816,0001,5,KEW,P,1,40028,40050,2,,P,,,239002
TI:,7816,0001,5,GUN,P,1,40172,40200,2,,P,,,240002
TI:,7816,0001,5,TGR,P,1,40395,40410,4,,P,,,242004
TI:,7816,0001,5,STB,P,1,40480,40500,3,,P,,,243003
TI:,7816,0001,5,RCP,P,1,40570,40590,4,,P,,,244004
TI:,7816,0001,5,HMD,P,1,40720,40740,4,,P,,,245004
TI:,7816,0001,5,BCT,P,1,40810,40830,4,,P,,,246004
TI:,7816,0001,5,WKN,P,1,40900,40920,2,,P,,,248002
TI:,7816,0001,5,WKE,T,1,,40980,EB,,P,1,,319040
TI:,7816,0001,5,ECT,P,1,41080,41130,1,,P,,,320001
TI:,7816,0001,5,GRD,P,1,41260,41280,3,,P,,,326003
TI:,7816,0001,5,SKN,P,1,41350,41370,2,,P,,,327002
TI:,7816,0001,5,SSQ,P,1,41500,41520,2,,P,,,328002
TI:,7816,0001,5,VIC,P,1,41620,41640,2,,P,,,329002
TI:,7816,0001,5,SJP,P,1,41710,41730,2,,P,,,330002
TI:,7816,0001,5,WMS,P,1,41830,41850,2,,P,,,331002
TI:,7816,0001,5,EMB,P,1,41950,41970,2,,P,,,332002
TI:,7816,0001,5,TEM,P,1,42070,42090,2,,P,,,333002
TI:,7816,0001,5,BLF,P,1,42160,42180,2,,P,,,334002
TI:,7816,0001,5,MAN,P,1,42280,42300,3,,P,,,335003
TI:,7816,0001,5,CST,P,1,42340,42360,2,,P,,,336002
TI:,7816,0001,5,MON,P,1,42430,42450,2,,P,,,337002
TI:,7816,0001,5,THL,P,1,42550,42570,3,,P,,,338003
TI:,7816,0001,5,MNJ,J,1,,42630,0,,P,1,,339040
TI:,7816,0001,5,ALE,P,1,42700,42720,2,,P,,,371002
TI:,7816,0001,5,WCL,P,1,42820,42840,1,,P,,,373001
TI:,7816,0001,5,STG,P,1,42940,42960,2,,P,,,374002
TI:,7816,0001,5,MLE,P,1,43060,43080,3,,P,,,375003
TI:,7816,0001,5,BWR,P,1,43150,43170,2,,P,,,376002
TI:,7816,0001,5,BBB,P,1,43270,43290,2,,P,,,378002
TI:,7816,0001,5,WHM,P,1,43420,43440,2,,P,,,379002
TI:,7816,0001,5,PLW,P,1,43510,43530,2,,P,,,380002
TI:,7816,0001,5,UPK,P,1,43630,43650,2,,P,,,381002
TI:,7816,0001,5,EHM,P,1,43780,43800,2,,P,,,382002
TI:,7816,0001,5,BKG,P,1,43990,44010,2,,P,,,383002
TI:,7816,0001,5,UPY,P,1,44110,44130,2,,P,,,385002
TI:,7816,0001,5,BEC,P,1,44260,44280,2,,P,,,386002
TI:,7816,0001,5,DGH,P,1,44410,44430,2,,P,,,387002
TI:,7816,0001,5,DGE,P,1,44530,44550,2,,P,,,388002
