TI:,7071,0001,10,HPK,P,2,70615,70635,1,,P,,,035001
TI:,7071,0001,10,SBC,P,2,70735,70755,1,,P,,,033001
TL:,7071,0001,10,WCT,P,2,70935,,3,,P,,,030003
TF:,7071,0001,11,WCT,P,1,,71670,3,,P,,,030003
TI:,7071,0001,11,SBC,P,1,71815,71835,2,,P,,,033002
TI:,7071,0001,11,HPK,P,1,71920,71940,2,,P,,,035002
TI:,7071,0001,11,NHG,P,1,72010,72030,3,,P,,,037003
TI:,7071,0001,11,QWY,P,1,72100,72120,2,,P,,,040002
TI:,7071,0001,11,LAN,P,1,72190,72210,2,,P,,,041002
TI:,7071,0001,11,MAR,P,1,72340,72360,2,,P,,,042002
TI:,7071,0001,11,BDS,P,1,72415,72435,2,,P,,,044002
TI:,7071,0001,11,OXC,P,1,72505,72525,2,,P,,,046002
TI:,7071,0001,11,TCR,P,1,72580,72600,2,,P,,,048002
TI:,7071,0001,11,HOL,P,1,72700,72720,2,,P,,,050002
TI:,7071,0001,11,CYL,P,1,72775,72795,2,,P,,,052002
TI:,7071,0001,11,STP,P,1,72880,72900,2,,P,,,054002
TI:,7071,0001,11,BNK,P,1,73000,73020,6,,P,,,056006
TI:,7071,0001,11,LST,P,1,73135,73155,4,,P,,,058004
TI:,7071,0001,11,BNG,P,1,73315,73335,2,,P,,,059002
TI:,7071,0001,11,MLE,P,1,73450,73470,4,,P,,,060004
TI:,7071,0001,11,SFD,P,1,73660,73680,6,,P,,,061006
TI:,7071,0001,11,LEY,P,1,73825,73845,2,,P,,,062002
TI:,7071,0001,11,LYS,P,1,73990,74040,3,,P,,,063003
TI:,7071,0001,11,WAN,P,1,74155,74175,2,,P,,,064002
TI:,7071,0001,11,RED,P,1,74275,74295,2,,P,,,065002
TI:,7071,0001,11,GHL,P,1,74395,74415,2,,P,,,066002
TI:,7071,0001,11,NEP,P,1,74575,74595,2,1,P,,,068002
TI:,7071,0001,11,BDE,P,1,74680,74700,2,,P,,,078002
TI:,7071,0001,11,FLP,P,1,74785,74805,2,,P,,,079002
TL:,7071,0001,11,HAI,P,1,74925,,1,,P,,,084001
TF:,7071,0001,12,HAI,P,2,,75375,1,,P,,,084001
TI:,7071,0001,12,FLP,P,2,75475,75495,1,,P,,,079001
TI:,7071,0001,12,BDE,P,2,75580,75600,1,,P,,,078001
TI:,7071,0001,12,NEP,P,2,75700,75720,1,,P,,,068001
TI:,7071,0001,12,GHL,P,2,75880,75900,1,,P,,,066001
TI:,7071,0001,12,RED,P,2,75985,76005,1,,P,,,065001
TI:,7071,0001,12,WAN,P,2,76105,76125,1,,P,,,064001
TI:,7071,0001,12,LYS,P,2,76270,76320,1,1,P,,,063001
TI:,7071,0001,12,LEY,P,2,76435,76455,1,,P,,,062001
TI:,7071,0001,12,SFD,P,2,76600,76620,3,,P,,,061003
TI:,7071,0001,12,MLE,P,2,76810,76830,1,,P,,,060001
TI:,7071,0001,12,BNG,P,2,76975,76995,1,,P,,,059001
TI:,7071,0001,12,LST,P,2,77170,77190,5,,P,,,058005
TI:,7071,0001,12,BNK,P,2,77290,77310,5,,P,,,056005
TI:,7071,0001,12,STP,P,2,77395,77415,1,,P,,,054001
TI:,7071,0001,12,CYL,P,2,77515,77535,1,,P,,,052001
TI:,7071,0001,12,HOL,P,2,77590,77610,1,,P,,,050001
TI:,7071,0001,12,TCR,P,2,77695,77715,1,,P,,,048001
TI:,7071,0001,12,OXC,P,2,77770,77790,1,,P,,,046001
TI:,7071,0001,12,BDS,P,2,77860,77880,1,,P,,,044001
TI:,7071,0001,12,MAR,P,2,77950,77970,1,,P,,,042001
TI:,7071,0001,12,LAN,P,2,78055,78075,1,,P,,,041001
TI:,7071,0001,12,QWY,P,2,78175,78195,1,,P,,,040001
TI:,7071,0001,12,NHG,P,2,78265,78285,4,,P,,,037004
TI:,7071,0001,12,HPK,P,2,78355,78375,1,,P,,,035001
TI:,7071,0001,12,SBC,P,2,78475,78495,1,,P,,,033001
TI:,7071,0001,12,WCT,P,2,78670,78720,1,,P,,,030001
